epoch,train_loss,train_ce,train_cov,val_loss,val_accuracy,val_macro_f1,val_weighted_f1
1,1.1029266179369017,0.9899103839389884,11.301623661081226,0.5319903282936702,0.8125613346418057,0.713649433867363,0.8141474291939159
2,0.8058675920340115,0.6657505862762038,14.01170080613325,0.4756813535980434,0.8321884200196271,0.7216822307733655,0.8336677996876246
3,0.7180497178107152,0.579620528124207,13.842919306477695,0.45328115176873773,0.8370951913640824,0.736473628947647,0.839792059097151
